"","ID","account_open_date","age","location","occupation","income_level","fico_score","delinquency_status","charge_off_status","number_of_credit_applications","debt_to_income_ratio","payment_methods_high_risk","max_balance","avg_balance_last_12months","number_of_delinquent_accounts","number_of_defaulted_accounts","earliest_credit_account","recent_trade_activity","new_accounts_opened_last_12months","multiple_applications_short_time_period","unusual_submission_pattern","applications_submitted_during_odd_hours","watchlist_blacklist_flag","public_records_flag","number_of_delinquent_accounts_imp"
"1934",1934,44543,22,"Dallas","Software Developer",76277,697,0,FALSE,1,1.117016379,FALSE,21374.06945,14793.3448,0,0,44979,45505,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"1935",1935,45570,22,"Seattle","Other",6663,463,0,TRUE,1,0.822757976,FALSE,73448.66656,61069.99171,4,1,42274,45448,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"1936",1936,45376,71,"San Francisco","Accountant",49211,453,105,TRUE,4,0.76726318,TRUE,32203.83623,12807.53959,4,1,42089,45398,3,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"1937",1937,44236,64,"Atlanta","Other",4686,702,0,FALSE,1,0.763766918,FALSE,76419.62318,56813.43184,0,0,42038,45243,3,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"1938",1938,44814,40,"Dallas","Banker",2149,348,90,TRUE,5,1.291954028,TRUE,8090.501058,3118.935315,3,1,42592,45516,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1939",1939,44792,66,"Chicago","Banker",5834,754,15,FALSE,1,1.526982663,FALSE,78248.17159,54581.1829,0,0,44286,45460,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1940",1940,43790,26,"Seattle","Banker",2837,518,34,TRUE,1,0.995070327,FALSE,10136.98944,8425.814065,2,1,42151,45321,4,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"1941",1941,44911,52,"Los Angeles","Teacher",42818,680,0,FALSE,1,1.31844842,FALSE,58887.64129,48513.63249,0,0,44264,45376,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1942",1942,45475,37,"Boston","Accountant",28231,496,0,FALSE,1,0.893951122,FALSE,23646.35955,18575.52655,4,1,44644,45565,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1943",1943,44082,66,"Miami","Teacher",25275,797.856054913934,0,FALSE,1,1.16583611,FALSE,15508.79173,11449.63127,0,0,42559,45336,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1944",1944,43873,59,"Atlanta","Lawyer",3636,569,101,TRUE,1,1.509398767,FALSE,35564.27775,11588.80713,4,2,44941,45277,1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"1945",1945,45249,52,"Boston","Accountant",42818,375,118,FALSE,1,1.312005193,FALSE,4718.365803,1624.182059,4,1,44909,45441,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"1946",1946,45379,67,"Dallas","Consultant",16419,693,0,FALSE,1,1.922867503,FALSE,72202.75169,45462.74225,0,0,41961,45422,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1947",1947,44808,35,"Atlanta","Doctor",45540,801,5,FALSE,1,2.569505693,FALSE,71046.49335,54535.46141,0,0,43021,45543,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"1948",1948,44916,34,"Atlanta","Teacher",19030,378,112,FALSE,2,1.415816689,TRUE,52958.02513,23805.63836,3,1,45120,45441,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"1949",1949,44183,41,"Seattle","Accountant",36906,761,2,FALSE,1,0.911947327,FALSE,103111.6945,80876.59799,0,0,45344,45441,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"1950",1950,44497,20,"Los Angeles","Consultant",9347,757,0,FALSE,1,0.848926203,FALSE,86526.60373,50733.02771,0,0,42556,45433,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1951",1951,45369,49,"Chicago","Consultant",16024,652,30,FALSE,1,1.856527293,FALSE,65763.54139,51010.16461,1,0,42641,45251,3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"1952",1952,45130,52,"San Francisco","Accountant",45405,657,0,FALSE,1,1.183026571,FALSE,28384.5027,21410.5128,0,0,42055,45250,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1953",1953,44603,55,"Los Angeles","Banker",6689,816,0,FALSE,1,0.922353827,FALSE,66231.19397,49037.69792,0,0,44193,45381,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1954",1954,43807,30,"Boston","Teacher",26593,751,0,FALSE,1,1.737204607,FALSE,83622.92068,82544.5441865207,0,0,45485,45444,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1955",1955,44923,73,"Boston","Other",3218,537,0,TRUE,1,0.860168255,FALSE,12927.57903,10246.34022,1,1,43987,45392,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"1956",1956,44962,64,"Dallas","Banker",5013,729,0,FALSE,1,1.486940862,FALSE,20283.46535,16773.79531,0,0,43861,45495,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1957",1957,43846,42,"San Francisco","Retail Worker",12736,726,0,FALSE,1,0.968055797,FALSE,85956.29242,59032.81984,0,0,43381,45274,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1958",1958,43860,26,"Chicago","Banker",7664,557,0,FALSE,1,0.726863973,FALSE,35140.18271,23118.12857,1,1,41941,45537,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"1959",1959,45063,21,"Dallas","Teacher",46967,428,108,FALSE,4,1.677456892,TRUE,40578.77903,13536.67262,3,1,45542,45229,3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"1960",1960,44856,31,"Seattle","Other",2607,383,112,FALSE,2,1.932503298,TRUE,30049.69403,7452.651989,3,1,42484,45283,4,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1961",1961,45085,54,"Chicago","Banker",15930,782,0,FALSE,1,0.724558876,FALSE,82918.20699,52083.47064,0,0,44225,45431,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1962",1962,45332,51,"Chicago","Banker",8360,670,0,FALSE,1,1.225927031,FALSE,100831.0835,80466.32196,0,0,45323,45466,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"1963",1963,45377,28,"Atlanta","Software Developer",53667,703,0,TRUE,1,0.960995822,FALSE,13947.83042,11214.06042,0,0,43983,45435,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1964",1964,43814,58,"Dallas","Consultant",16130,536,102,TRUE,8,1.778304017,FALSE,22518.80736,5641.506981,4,1,45217,45324,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1965",1965,43997,73,"New York","Consultant",13697,472,30,TRUE,2,1.724135482,FALSE,31631.77806,22645.91666,3,1,42967,45384,3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"1966",1966,44894,20,"Los Angeles","Banker",5633,418,99,TRUE,2,2.191744742,TRUE,33095.4411,7357.357511,4,1,42044,45425,4,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"1967",1967,45255,45,"Dallas","Banker",3241,719,0,FALSE,1,1.438953073,FALSE,21491.59512,17584.76364,0,0,44404,45351,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"1968",1968,44730,46,"Chicago","Other",3182,447,112,TRUE,3,2.872963808,TRUE,33181.5605,12065.9272,3,1,42427,45450,3,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
"1969",1969,45518,26,"Miami","Teacher",28886,674,1,FALSE,1,1.633611566,FALSE,89256.94278,53785.01132,0,0,44947,45313,4,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"1970",1970,45325,20,"Chicago","Accountant",37083,703,0,FALSE,1,0.839097003,FALSE,34626.19706,30741.97943,0,0,42838,45520,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1971",1971,44622,42,"Chicago","Software Developer",54688,825,0,FALSE,1,1.463259852,FALSE,22384.20838,20596.39263,0,0,42957,45557,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1972",1972,44534,51,"San Francisco","Other",6935,487,104,TRUE,2,2.702197163,TRUE,26449.28309,7091.629372,3,1,43015,45546,3,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"1973",1973,44232,29,"Houston","Accountant",46583,380,92,TRUE,6,2.286071706,FALSE,32270.50664,14403.12593,4,1,45530,45370,4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"1974",1974,43902,59,"San Francisco","Consultant",16231,714,0,FALSE,1,1.520023756,FALSE,43165.38656,37832.83044,0,0,43561,45276,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1975",1975,43965,26,"Dallas","Retail Worker",9230,510,0,FALSE,1,1.546562915,FALSE,10028.65681,6943.146294,2,1,43038,45421,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1976",1976,44558,32,"Miami","Doctor",46221,794,0,FALSE,1,2.103794848,FALSE,83675.9856,62602.75201,0,0,41956,45465,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"1977",1977,45574,57,"Los Angeles","Software Developer",41896,586.494647610225,0,FALSE,1,1.072427166,FALSE,48875.58589,42279.47987,0,0,45276,45253,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1978",1978,45019,42,"Miami","Retail Worker",18054,598,0,FALSE,1,0.965018302,FALSE,95787.79474,76608.17675,1,0,44394,45452,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1979",1979,44396,22,"Houston","Accountant",58305,674,0,FALSE,1,1.167996742,FALSE,58509.77858,48751.87429,0,0,44801,45362,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"1980",1980,44044,28,"Dallas","Software Developer",75919,589,96,TRUE,7,2.760426632,TRUE,13316.22898,6290.484561,3,1,44210,45569,4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"1981",1981,44324,51,"Miami","Engineer",93163,347,113,TRUE,1,1.848900353,TRUE,37965.82136,11325.90221,4,2,42223,45381,3,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
"1982",1982,45208,41,"Chicago","Other",7907,557,0,FALSE,1,2.439243231,TRUE,70061.21897,53000.85135,2,0,44445,45419,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"1983",1983,44406,32,"Miami","Other",9929,480,106,TRUE,8,3.089825439,TRUE,1212.678165,530.7901091,4,2,45074,45294,4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"1984",1984,44414,55,"Seattle","Accountant",46660,504,118,TRUE,10,1.239359132,TRUE,13233.64989,3652.093537,4,2,44508,45247,3,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"1985",1985,45076,25,"Dallas","Artist",36332,632,0,FALSE,1,1.285072921,FALSE,51672.17352,39778.92569,0,0,43423,45319,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"1986",1986,45382,22,"Los Angeles","Engineer",43882,451,110,TRUE,2,1.623531773,TRUE,19720.79183,7005.822133,4,2,44392,45480,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"1987",1987,44671,65,"Dallas","Banker",8539,675,0,FALSE,1,1.33626005,FALSE,32218.4955,21525.94939,0,0,43455,45589,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1988",1988,44867,43,"Chicago","Other",9847,716,19,FALSE,1,1.029194564,FALSE,88386.54275,59138.5609,0,0,44057,45321,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1989",1989,44818,35,"Dallas","Teacher",58545,379,108,TRUE,7,1.264271313,TRUE,32898.86157,8770.787348,3,1,44479,45266,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"1990",1990,45236,23,"Seattle","Teacher",45887,940,0,FALSE,1,1.847307375,FALSE,86170.69553,78863.42194,0,0,42279,45495,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1991",1991,45557,54,"Chicago","Consultant",13738,491,109,TRUE,8,1.672560522,TRUE,43535.91396,18225.51002,3,1,44340,45437,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"1992",1992,44904,65,"Chicago","Banker",6273,800,0,FALSE,1,1.212978188,FALSE,22888.15432,16613.95699,0,0,44609,45552,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"1993",1993,45098,30,"Seattle","Teacher",19605,749,0,FALSE,1,0.989928828,FALSE,47222.97162,38380.50676,0,0,44690,45497,4,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
"1994",1994,45427,45,"Seattle","Banker",8633,465,93,FALSE,5,3.177519063,FALSE,1859.273629,592.0791438,3,2,43017,45303,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"1995",1995,45257,22,"San Francisco","Retail Worker",13402,602,0,FALSE,1,1.346797966,FALSE,17814.64535,10782.97238,0,0,44562,45322,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1996",1996,43775,30,"Seattle","Accountant",18973,778,0,FALSE,1,1.511396515,FALSE,37625.27708,28844.43582,0,0,44364,45495,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1997",1997,44634,34,"New York","Consultant",15032,638,0,FALSE,1,1.629699309,TRUE,46907.9808,30821.92987,0,0,42656,45408,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1998",1998,44403,67,"Boston","Other",9571,411,119,FALSE,3,1.833640989,FALSE,32666.68842,12539.14943,3,2,42953,45579,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"1999",1999,45020,57,"Miami","Accountant",28151,583,100,TRUE,2,1.136068009,TRUE,15834.63838,4421.474093,4,2,43849,45357,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"2000",2000,45569,62,"New York","Other",3725,718,0,TRUE,1,1.106741541,TRUE,24501.62569,21605.81694,0,0,42372,45558,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"2001",2001,44938,49,"Seattle","Software Developer",40463,757,2,FALSE,1,1.615790811,FALSE,12688.97014,9827.701207,0,0,45275,45341,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2002",2002,45452,46,"Miami","Consultant",16743,702,0,TRUE,1,1.881303444,FALSE,65531.40894,51979.37749,0,0,42667,45454,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"2003",2003,45530,68,"Houston","Artist",19950,703,0,FALSE,1,0.719035176,FALSE,105629.1796,79667.61593,0,0,45125,45260,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2004",2004,44314,20,"Seattle","Other",8002,644,26,FALSE,1,1.549318201,FALSE,49716.63197,40270.96922,0,0,45138,45567,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"2005",2005,43868,73,"Atlanta","Other",7817,618,0,FALSE,1,0.941669862,FALSE,17973.9751,14555.35516,0,0,42547,45334,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2006",2006,44778,57,"Seattle","Teacher",55550,334,109,TRUE,10,2.066320159,TRUE,36045.80366,17133.67224,4,2,45433,45582,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"2007",2007,45246,51,"New York","Other",2433,594,113,TRUE,2,1.399394891,TRUE,5466.695531,1805.060173,4,2,42529,45341,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"2008",2008,45411,57,"Boston","Other",8501,710,0,TRUE,1,0.942293616,FALSE,36457.51972,26155.89962,0,0,43494,45571,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"2009",2009,45369,44,"Dallas","Consultant",14274,586,0,FALSE,1,1.237163301,FALSE,94280.15569,64255.59498,2,1,42564,45560,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2010",2010,43909,30,"Miami","Doctor",66671,517,113,TRUE,5,1.487246246,TRUE,5711.477877,2112.647395,4,2,45587,45242,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"2011",2011,44706,62,"Atlanta","Other",5731,481,107,FALSE,6,2.736749021,TRUE,40919.22031,67905.6793421851,4,2,43632,45543,4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"2012",2012,44339,50,"Boston","Other",7152,475,0,FALSE,1,1.289925299,FALSE,40670.19677,29172.0091,3,2,42628,45472,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2013",2013,43861,23,"Houston","Retail Worker",24498,466,0,FALSE,1,1.356685341,FALSE,30085.86166,28368.2099845554,4,2,42629,45499,4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"2014",2014,44928,41,"Atlanta","Other",2990,557,0,FALSE,1,1.266501451,TRUE,84971.74097,62289.60149,2,1,44510,45414,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2015",2015,45004,36,"Miami","Teacher",57507,464,0,FALSE,1,1.642820639,FALSE,58321.50945,33741.54758,4,2,42917,45549,4,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"2016",2016,44986,33,"Boston","Teacher",55734,751,0,FALSE,1,0.934188094,FALSE,46500.49867,35343.87399,0,0,45003,45544,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2017",2017,44958,57,"Los Angeles","Banker",8429,464,106,TRUE,10,2.500333352,FALSE,35849.07887,7592.405653,4,2,44912,45569,3,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
"2018",2018,45110,45,"New York","Banker",3515,428,99,TRUE,5,0.805806147,FALSE,27042.58429,12348.21241,4,2,44372,45282,3,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"2019",2019,44505,50,"Chicago","Banker",6167,473,113,TRUE,10,2.744530004,TRUE,24683.54946,10715.05549,3,2,42804,45263,4,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
"2020",2020,43995,65,"Boston","Engineer",60292,551,0,FALSE,1,1.208510542,FALSE,44239.03824,28556.12044,2,0,43758,45583,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2021",2021,43905,58,"Atlanta","Other",6349,840,0,FALSE,1,0.743733153,FALSE,22338.47906,15741.40423,0,0,44995,45579,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2022",2022,44690,30,"Boston","Teacher",33979,831,0,FALSE,1,1.422862932,FALSE,93625.97064,66709.83575,0,0,42624,45488,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"2023",2023,43995,60,"Boston","Teacher",34809,408,94,TRUE,4,2.710026625,TRUE,37424.76638,15865.55166,4,1,42017,45250,4,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"2024",2024,44612,62,"Houston","Doctor",77144,379,92,TRUE,3,3.033146003,TRUE,31767.20135,10688.5770305463,4,2,45374,45252,4,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"2025",2025,44189,42,"San Francisco","Banker",5370,795,0,FALSE,1,0.818330907,TRUE,54102.46735,48741.27131,0,0,44270,45339,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"2026",2026,44412,70,"Seattle","Other",3080,657,0,FALSE,1,1.159201797,FALSE,26510.55175,18388.51774,0,0,45556,45282,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"2027",2027,44309,59,"Chicago","Banker",8620,647,111,TRUE,9,2.936720553,TRUE,4585.61661,1111.074666,4,2,45194,45536,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"2028",2028,44223,53,"Atlanta","Other",2008,553,0,FALSE,1,1.740735154,FALSE,102298.78,65427.91964,2,1,42464,45567,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2029",2029,43769,44,"San Francisco","Engineer",55096,801,0,FALSE,1,1.581227729,FALSE,88930.80692,63546.39966,0,0,42314,45266,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2030",2030,44330,55,"San Francisco","Banker",3109,594,0,FALSE,1,0.97482515,FALSE,35789.76943,26838.16318,2,1,42840,45405,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"2031",2031,45382,24,"Atlanta","Artist",12550,400,116,TRUE,1,0.825448748,TRUE,5663.14244,1948.580503,4,1,45377,45256,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"2032",2032,45053,22,"Chicago","Artist",17028,647,0,FALSE,1,1.49549626,FALSE,96285.78692,59127.41524,0,0,45339,45567,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
"2033",2033,44705,60,"San Francisco","Artist",26800,748,0,FALSE,1,0.958429549,TRUE,68743.87623,52018.89738,0,0,44080,45378,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2034",2034,44884,62,"Dallas","Banker",7203,675,0,FALSE,1,1.013760863,FALSE,29144.0944,22891.93552,0,0,42090,45556,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"2035",2035,43891,74,"San Francisco","Banker",6922,488,0,FALSE,1,1.055575079,FALSE,30993.7081,27452.05938,3,2,45227,45425,3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
"2036",2036,45211,68,"Los Angeles","Consultant",15725,640,0,FALSE,1,1.237607464,FALSE,23196.53143,16150.20464,0,0,44080,45364,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"2037",2037,44632,48,"San Francisco","Artist",12225,656,3,FALSE,1,1.245910887,FALSE,32341.04209,26995.74473,0,0,45265,45289,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"2038",2038,44817,40,"Houston","Teacher",29966,571,108,TRUE,10,2.701247062,FALSE,44025.46909,15771.32159,3,2,43137,45496,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"2039",2039,45459,59,"Boston","Banker",5924,488,107,TRUE,6,1.829737223,TRUE,47353.15686,9888.794377,3,1,43723,45225,3,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"2040",2040,44203,27,"Los Angeles","Teacher",42579,551,0,FALSE,1,0.877141202,FALSE,50760.01178,35254.8259,2,0,45560,45543,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"2041",2041,45162,49,"Miami","Other",4173,540,44,FALSE,3,0.852465517,FALSE,67422.53978,33836.26583,2,1,44824,45570,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"2042",2042,43900,60,"Boston","Banker",7494,679,0,FALSE,1,0.536215849,FALSE,35698.9141,24706.01049,0,0,44896,45546,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"2043",2043,44648,70,"Houston","Consultant",53003,785,0,FALSE,1,0.842848593,FALSE,58062.55147,43624.0355,0,0,42256,45525,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2044",2044,44125,47,"Chicago","Other",3583,428,0,FALSE,1,0.865575596,FALSE,92660.67474,58313.99186,4,2,42614,45522,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"2045",2045,44306,56,"Los Angeles","Banker",7781,647,0,FALSE,1,0.926925928,FALSE,55631.89995,50118.18378,0,0,42727,45513,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2046",2046,44294,48,"New York","Teacher",48722,749,0,FALSE,1,0.948650275,FALSE,72187.00777,40160.60103,0,0,43290,45294,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2047",2047,43989,35,"Chicago","Banker",7299,552,0,FALSE,1,1.255376625,FALSE,57438.31489,47357.97428,1,1,42987,45340,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2048",2048,44293,53,"Miami","Lawyer",51953,680,0,FALSE,1,1.456175035,FALSE,35928.77313,23571.89297,0,0,44393,45263,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2049",2049,45374,19,"Seattle","Other",4347,514,101,TRUE,5,3.150605374,TRUE,6375.799648,2134.817937,3,2,44375,45553,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"2050",2050,45052,31,"Atlanta","Other",7518,731,0,FALSE,1,1.021487817,FALSE,46801.12473,43894.87355,0,0,44813,45476,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2051",2051,44708,30,"Houston","Other",7568,243,4,FALSE,1,0.882790402,FALSE,43669.29502,26449.08969,1,0,43000,45352,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2052",2052,44211,46,"Chicago","Banker",6780,672,0,FALSE,1,0.854359299,FALSE,50852.93532,42139.12252,0,0,45106,45442,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2053",2053,45586,29,"San Francisco","Artist",9774,712,0,FALSE,1,1.024651657,FALSE,93225.79733,59584.90994,0,0,43789,45423,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"2054",2054,44923,56,"Seattle","Consultant",16721,480,100,FALSE,2,2.298958484,TRUE,17123.05463,5997.293864,4,1,43777,45498,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2055",2055,44533,19,"San Francisco","Teacher",42587,840,0,TRUE,1,1.225662671,FALSE,82285.06205,60447.12809,0,0,42262,45284,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2056",2056,45543,49,"San Francisco","Banker",6321,637,0,FALSE,1,0.968199877,FALSE,69006.01869,41515.90383,0,0,43492,45269,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"2057",2057,44170,30,"Chicago","Banker",3260,817.458526237956,0,FALSE,1,0.836353492,FALSE,46201.99765,28073.19467,3,1,44623,45353,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"2058",2058,45434,63,"Boston","Teacher",53707,527,0,FALSE,1,1.621954561,FALSE,65116.34759,42154.75201,1,0,42992,45585,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"2059",2059,44576,44,"Dallas","Accountant",43122,773,0,TRUE,1,1.169589707,FALSE,46729.19821,32880.87936,0,0,45064,45494,4,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"2060",2060,45104,66,"Boston","Other",2518,812,13,FALSE,1,1.187113255,FALSE,70042.66294,59217.92399,0,0,44048,45278,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"2061",2061,43905,58,"Boston","Other",2911,764,21,FALSE,1,1.669237681,FALSE,72915.13467,54406.85782,0,0,45016,45399,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"2062",2062,45529,34,"Miami","Teacher",41436,577,95,TRUE,10,2.689950516,TRUE,5416.847545,17754.3065623749,4,1,42877,45324,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"2063",2063,43992,57,"Boston","Teacher",34540,716,0,FALSE,1,1.042245736,TRUE,75776.05519,47628.95924,0,0,42725,45559,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
"2064",2064,45578,48,"New York","Lawyer",63896,371,111,TRUE,2,1.147995845,TRUE,39630.98288,8926.973155,3,1,44631,45556,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"2065",2065,44822,51,"Los Angeles","Other",3471,774,0,FALSE,1,1.819861903,FALSE,65538.17906,43140.90175,0,0,44372,45369,4,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"2066",2066,44516,41,"Atlanta","Accountant",17993,718,0,FALSE,1,1.203999715,FALSE,33700.70125,24787.41986,0,0,44760,45551,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2067",2067,44757,62,"Dallas","Consultant",13138,600,0,FALSE,1,1.824251705,FALSE,56527.35954,39045.2622,0,0,42846,45346,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2068",2068,45095,52,"Houston","Teacher",47904,580,0,FALSE,1,0.855856356,FALSE,73300.84103,51630.48058,2,0,43763,45442,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
